Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
871,F,45,157,1,0,0,0,1,2,2853.208214,0,0,0,122.1171429,8660.066071,5649.168571,5415.585357,7,3,5755.821071,5713.755,714.2857143,88.53571429,4334.239643,21,16,1,2,8,NULL,NULL,NULL,NULL,NULL,NULL
872,F,26,152,1,0,0,0,0,0,13775.455,0,0,0,0,0,1967.900714,1967.900714,2,2,1650.621071,1650.621071,332.1428571,174.3710714,1123.321429,29,29,3,11,10,1,0,0,3.346607143,0,0
873,F,31,150,1,0,0,0,0,0,107.2625,0,0,0,0,0,20647.72071,20647.72071,13,13,35196.56643,35196.56643,0,1745.137143,30069.69643,64,64,0,31,23,0,1,1,0,16.52357143,12.75
874,F,32,151,1,1,2,1,0,0,3612.059286,1628.490714,1218.661071,0,0,0,11553.49464,11537.64607,7,4,11369.86179,11356.88179,0,16.12035714,11324.48393,17,16,0,1,12,0,0,0,0,0,0
875,M,43,124,1,0,0,0,0,0,50.34107143,0,0,0,0,0,362.8582143,362.8582143,3,3,362.0364286,362.0364286,217.8571429,50.28642857,92.46428571,19,19,7,7,4,1,0,0,0.282321429,0,0
876,F,57,115,1,1,0,1,0,0,5948.005714,7155.010357,0,0,0,0,3032.677143,2319.461071,18,15,2512.205,2274.246786,735.7142857,499.8525,321.3571429,37,27,3,14,5,NULL,NULL,NULL,NULL,NULL,NULL
877,F,26,8,1,0,0,0,0,0,2163.824643,0,0,0,0,0,1272.231071,1272.231071,8,8,1317.642857,1317.642857,207.1428571,165.9285714,941.6071429,13,13,2,7,2,0,0,0,0,0,0
878,F,5,173,1,0,22,0,0,0,1519.949286,0,617.8335714,0,0,0,1071.430357,1071.430357,2,2,1071.428571,1071.428571,0,0,0,2,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
879,M,37,35,1,0,0,0,0,0,3871.886786,0,0,0,0,0,473.5410714,473.5410714,2,2,1007.139286,1007.139286,535.7142857,178.1035714,290.8214286,17,17,2,9,5,0,0,0,0,0,0
880,F,49,64,1,0,0,0,0,0,70.54857143,0,0,0,0,0,8.143214286,8.143214286,2,2,42.42857143,42.42857143,17.85714286,24.57142857,0,9,9,2,7,0,1,0,0,1.249464286,0,0
881,M,72,179,2,0,0,0,0,0,3024.145357,0,0,0,0,0,0.003571429,0.003571429,1,1,107.6071429,107.6071429,107.1428571,0,0,2,2,1,0,0,0,0,1,0,0,6.664642857
882,M,36,150,1,1,1,0,0,0,51.97178571,19147.45464,11207.17321,0,0,0,418.0507143,416.8628571,3,2,1020.282143,1020.282143,0,281.0321429,736.75,14,14,0,8,5,0,0,0,0,0,0
883,F,34,67,1,0,0,0,0,0,236.2178571,0,0,0,0,0,354.6435714,354.6435714,4,4,341.8307143,341.8307143,257.1428571,0,82.18785714,7,7,2,0,4,1,0,0,2.231964286,0,0
884,F,32,149,1,0,0,1,0,0,2250.308214,0,0,0,0,0,203.2207143,202.7010714,8,7,1030.396429,827.6982143,0,0,822.9285714,22,16,0,0,14,0,0,1,0,0,9.029642857
885,M,32,151,1,0,0,0,0,0,3641.432143,0,0,0,0,0,507.9478571,507.9478571,2,2,436.5321429,436.5321429,0,61.175,364.8214286,10,10,0,2,6,0,0,0,0,0,0
886,F,36,181,1,1,0,0,0,0,168.9046429,115074.5336,0,0,0,0,4881.583929,2899.991786,6,4,2691.632857,2691.632857,232.1428571,107.6685714,387.1071429,25,25,3,9,11,NULL,NULL,NULL,NULL,NULL,NULL
887,F,55,151,1,0,0,0,0,0,402.8014286,0,0,0,0,0,1746.931429,1746.931429,4,4,1833.945357,1833.945357,910.7142857,251.8953571,487.2142857,39,39,6,16,11,NULL,NULL,NULL,NULL,NULL,NULL
888,F,46,150,1,0,0,0,0,0,137.5217857,0,0,0,0,0,407.6814286,407.6814286,4,4,387.6785714,387.6785714,357.1428571,0,0,5,5,1,0,0,0,0,0,0,0,0
889,M,36,236,1,0,0,0,0,0,2560.426429,0,0,0,0,0,25,25,1,1,26.175,26.175,7.142857143,19.03214286,0,3,3,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL
890,M,35,22,1,1,0,0,0,0,1024.444286,16727.63536,0,0,0,0,1394.649286,1394.648214,5,4,1577.507143,1577.507143,0,0,1178.571429,4,4,0,0,1,1,1,0,8.936964286,4.25,0
891,M,21,11,1,0,0,1,0,0,1131.623214,0,0,0,0,0,977.7939286,977.7939286,7,7,354.9285714,354.9285714,0,0,351.5357143,8,8,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL
892,M,45,149,1,0,0,1,0,0,0,0,0,641.1453571,0,0,608.755,608.755,3,3,782.6464286,782.6464286,178.5714286,0,251.3214286,12,12,3,0,4,0,0,0,0,0,0
893,M,48,53,1,0,0,0,0,0,2.468928571,0,0,0,0,0,959.5125,959.5125,9,9,1772.107143,1772.107143,0,0,1767.714286,17,17,0,0,15,NULL,NULL,NULL,NULL,NULL,NULL
894,M,69,21,1,0,0,1,1,2,354.9828571,0,0,0,0.714285714,2182.396786,2092.991071,2031.506071,11,6,2123.822143,2119.357857,857.1428571,300.9892857,859.0114286,42,37,3,11,19,NULL,NULL,NULL,NULL,NULL,NULL
895,F,22,25,1,1,0,0,0,0,997.9667857,26797.11929,0,0,0,0,478.3503571,464.8385714,4,2,542.3214286,542.3214286,535.7142857,0,6.607142857,4,4,3,0,1,0,1,0,0,4.286785714,0
896,M,23,99,1,0,0,0,0,0,1743.738571,0,0,0,0,0,417.5582143,416.6371429,3,2,640.2621429,639.1785714,535.7142857,0,101.9285714,6,5,1,0,2,0,0,0,0,0,0
897,F,51,116,1,1,3,0,0,0,0.755357143,7567.191786,6511.858929,0,0,0,375.7675,355.6514286,4,3,352.2857143,352.2857143,0,0,352.2857143,7,7,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL
898,F,19,89,1,1,2,0,0,0,2741.898929,1750.5525,563.3707143,0,0,0,2.152857143,0.003928571,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,0,0,11.53571429,0
899,M,59,61,1,0,0,0,0,0,1068.936429,0,0,0,0,0,403.5721429,403.5721429,2,2,401.4385714,401.4385714,17.85714286,2.774285714,0,4,4,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL
900,M,48,251,1,0,0,0,0,0,7.145714286,0,0,0,0,0,71.4325,71.4325,2,2,34.13785714,34.13785714,0,9.137857143,25,3,3,0,2,1,0,1,1,0,7.392857143,24.7975
901,F,41,52,1,0,0,1,1,1,153.9807143,0,0,803.7907143,983.7857143,9501.474643,1153.421071,1079.041429,15,8,1679.397143,1405.478214,203.5714286,26.78571429,1038.642857,29,18,3,3,5,1,0,0,0.144821429,0,0
902,F,40,212,1,0,0,0,0,0,13482.23607,0,0,0,0,0,357.1621429,357.1621429,2,2,95.89285714,95.89285714,35.71428571,58.92857143,0,4,4,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL
903,M,33,181,1,0,0,0,0,0,414.7292857,0,0,0,0,0,357.1457143,357.1457143,2,2,132.8214286,132.8214286,0,132.8214286,0,1,1,0,1,0,1,0,0,4.637857143,0,0
904,F,23,152,1,0,0,0,0,0,3758.344286,0,0,0,0,0,0.007857143,0.007857143,1,1,654.5985714,654.5985714,235.7142857,302.9557143,113.75,14,14,1,9,3,0,0,1,0,0,8.321428571
905,M,37,11,1,0,0,0,0,0,4899.048214,0,0,0,0,0,573.8610714,573.8610714,2,2,634.8453571,634.8453571,0,0,631.4525,2,2,0,0,1,1,1,1,1.761071429,0.892857143,13.16678571
906,M,24,55,1,0,0,0,0,0,50.73,0,0,0,0,0,162.5007143,162.5007143,4,4,280.6092857,280.6092857,208.5060714,67.84642857,0,18,18,11,5,0,0,0,1,0,0,2.107142857
907,M,67,193,1,0,0,0,0,0,778.5221429,0,0,0,0,0,196.4317857,196.4317857,3,3,97.5,97.5,0,0,97.5,5,5,0,0,5,1,0,0,2.288392857,0,0
908,M,43,179,1,0,0,0,0,0,54172.86929,0,0,0,0,0,0.201785714,0.201785714,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,0,0,26.99821429,0
909,M,21,27,1,0,0,1,0,1,4.710714286,0,0,0,0,4291.996429,789.1296429,738.23,4,3,450.6785714,448.8928571,178.5714286,0,166.5714286,8,7,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL
910,M,34,44,1,1,0,0,1,0,3007.753214,1149.505357,0,0,928.4642857,0,1629.621429,1112.3975,12,4,1917.2925,1090.357143,107.1428571,909.6139286,391.7857143,46,12,3,32,5,NULL,NULL,NULL,NULL,NULL,NULL
911,F,22,30,1,0,0,1,0,0,3.257142857,0,0,0,0,0,1353.236786,1353.236786,4,4,2878.437143,2878.437143,696.4285714,644.1871429,1533.107143,40,40,3,20,15,1,0,1,1.269642857,0,1.071428571
912,M,50,10,1,0,0,0,0,0,3.496785714,0,0,0,0,0,1561.255,1561.255,3,3,1562.130714,1562.130714,0,67.39642857,1428.357143,14,14,0,5,5,NULL,NULL,NULL,NULL,NULL,NULL
913,M,44,3,1,0,1,0,0,0,2102.500357,0,7975.683571,0,0,0,14.30035714,14.30035714,2,2,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
914,M,28,8,1,0,0,0,0,2,2.6075,0,0,0,0,12567.02571,18412.14679,6387.828214,6,3,20090.50357,2230.146429,235.7142857,568.3035714,425,26,22,3,10,1,0,1,1,0,17.31,12.42571429
915,M,59,180,1,0,1,1,0,0,33.43214286,0,13680.27714,175.5996429,0,0,558.9314286,558.9314286,2,2,664.5357143,664.5357143,178.5714286,0,485.1071429,10,10,1,0,8,1,0,0,3.490535714,0,0
916,F,51,151,1,1,5,1,1,0,7949.006786,554.9710714,2545.743214,470.0514286,1188.786786,0,1096.838929,1095.388214,6,4,642.7414286,642.7414286,0,2.67,623.8928571,16,16,0,3,10,NULL,NULL,NULL,NULL,NULL,NULL
917,F,44,232,1,1,1,0,0,0,9.055,191.3092857,0,0,0,0,637.1457143,635.9525,5,4,1283.071429,1283.071429,785.7142857,127.8928571,369.25,14,14,3,3,7,0,0,1,0,0,3.928571429
918,M,37,44,1,0,0,0,0,0,1054.802143,0,0,0,0,0,0.001428571,0.001428571,1,1,40.75,40.75,0,0,38.57142857,2,2,0,0,1,0,0,0,0,0,0
919,F,29,5,1,0,0,1,0,0,254.0117857,0,0,0,0,0,919.0260714,898.6085714,9,7,927.6385714,898.8892857,278.5714286,157.6721429,438.7282143,26,22,4,7,8,NULL,NULL,NULL,NULL,NULL,NULL
920,M,29,150,1,0,0,0,0,0,111.8703571,0,0,0,0,0,1345.573929,1345.573929,4,4,1324.638929,1324.638929,821.4285714,214.3889286,285.1428571,20,20,5,4,7,0,0,0,0,0,0
921,F,36,167,2,0,0,0,0,0,2691.995714,0,0,0,0,0,309.0460714,309.0460714,3,3,302.6642857,302.6642857,239.2857143,63.37857143,0,19,19,10,9,0,0,1,0,0,3.8225,0
922,F,26,209,1,0,0,0,0,0,1963.801429,0,0,0,0,0,0.018928571,0.018928571,1,1,4.289285714,4.289285714,0,1.789285714,0,3,3,0,1,0,0,0,1,0,0,4.214285714
923,F,49,226,1,0,0,0,0,0,96.08928571,0,0,0,0,0,1115.146786,1115.146786,2,2,1101.017857,1101.017857,1098.625,0,0,5,5,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL
924,F,30,135,1,0,0,1,1,0,341.5514286,0,0,0,460.0892857,0,68371.54214,66908.95107,10,3,64608.36143,64178.18536,0,425.6760714,61955.10393,45,21,0,20,16,0,1,0,0,25.04035714,0
925,M,28,0,1,0,0,0,0,0,527.9432143,0,0,0,0,0,472.5007143,472.5007143,3,3,470.0357143,470.0357143,267.8571429,0,200,4,4,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
926,M,72,188,1,0,0,1,0,0,2860.802143,0,0,0,0,0,1300.838214,1300.838214,4,4,1368.535714,1368.535714,1142.857143,0,221.6428571,12,12,3,0,8,0,1,0,0,3.392857143,0
927,F,41,217,1,1,1,0,0,0,1897.836071,3104.583929,3904.851786,0,0,0,3469.452143,3457.158929,8,6,1198.857857,1198.857857,0,0,1198.857857,8,8,0,0,8,1,1,0,9.385714286,3.569285714,0
928,F,83,24,1,0,26,0,0,0,10594.5225,0,69777.20536,0,0,0,2693.3825,2693.3825,6,6,2457.778214,2457.778214,0,128.8142857,2286.464286,14,14,0,4,4,0,0,0,0,0,0
929,M,87,150,1,0,0,0,0,0,291.1532143,0,0,0,0,0,0.000357143,0.000357143,1,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
930,F,26,117,1,2,0,0,0,0,849.1971429,4113.770357,0,0,0,0,1.6575,0.029285714,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
931,M,40,63,1,0,0,0,0,0,10349.92,0,0,0,0,0,361.6082143,361.6082143,4,4,357.2142857,357.2142857,260.7142857,67.25,29.25,22,22,12,9,1,NULL,NULL,NULL,NULL,NULL,NULL
932,F,22,126,1,1,7,0,0,0,3060.946071,7537.403214,2116.071429,0,0,0,0.186785714,0.010714286,2,1,124.3882143,124.3882143,0,0,121.8525,6,6,0,0,4,0,0,0,0,0,0
933,F,17,102,1,0,0,1,0,0,1624.863214,0,0,0,0,0,1417.861429,1417.861429,5,5,579.9289286,579.9289286,35.71428571,276.3932143,267.8214286,19,19,1,14,4,NULL,NULL,NULL,NULL,NULL,NULL
934,M,78,55,1,0,0,1,1,1,1613.846071,0,0,0,708.2582143,3261.697857,950.7153571,907.2246429,5,3,911.9975,904.3546429,535.7142857,44.10464286,239.0714286,29,25,8,4,5,0,0,0,0,0,0
935,F,46,49,1,0,0,1,0,0,2430.974643,0,0,0,0,0,957.4142857,643.4035714,13,11,977.4142857,643.4035714,171.4285714,0,153.7142857,21,11,3,0,5,1,0,0,2.344821429,0,0
936,M,22,13,1,0,0,0,0,0,1973.280714,0,0,0,0,0,0.000714286,0.000714286,1,1,3.392857143,3.392857143,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
937,M,65,80,1,0,0,0,0,0,361.5896429,0,0,0,0,0,378.0742857,378.0742857,2,2,433.0357143,433.0357143,107.1428571,0,322.6428571,8,8,1,0,6,0,0,0,0,0,0
938,M,57,33,1,1,2,0,0,0,7.576785714,52743.09071,0,0,0,0,448.4671429,448.465,3,2,470.5285714,470.5285714,85.71428571,221.5285714,163.2857143,17,17,2,9,6,0,1,1,0,4.928571429,7.812142857
939,M,62,151,1,0,0,0,0,0,2181.302143,0,0,0,0,0,171.4296429,171.4296429,2,2,170.7035714,170.7035714,0,0,0,2,2,0,0,0,1,0,0,1.585,0,0
940,M,18,9,1,0,0,0,0,0,0,0,0,0,0,0,824.8985714,824.8985714,3,3,868.9464286,868.9464286,0,731.4107143,133.9285714,40,40,0,36,3,NULL,NULL,NULL,NULL,NULL,NULL
941,M,27,97,1,0,0,0,0,0,4466.422143,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,19.75
942,M,40,76,1,2,3,0,0,0,2841.414286,27797.97964,0,0,0,0,226.2610714,214.2903571,3,2,173.9285714,173.9285714,0,0,173.5,4,4,0,0,3,0,1,0,0,36.78571429,0
943,F,13,150,1,0,0,0,1,0,446.3989286,0,0,0,1.178571429,0,205.9682143,205.9682143,2,2,211.8046429,211.8046429,21.42857143,133.2367857,56.925,15,15,2,11,1,0,0,0,0,0,0
944,M,43,149,1,0,0,0,0,0,764.6896429,0,0,0,0,0,0.000357143,0.000357143,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.77892857,0,0
945,F,31,1,1,0,0,0,0,0,411.0082143,0,0,0,0,0,436.0360714,436.0360714,2,2,430.5357143,430.5357143,428.5714286,0,0,2,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
946,M,48,154,1,1,1,0,1,0,9830.705357,1796.033571,1131.907857,0,2.357142857,0,60.20178571,0.031785714,7,1,2.357142857,0.928571429,0,0,0,4,2,0,0,0,0,1,0,0,0.644285714,0
947,M,34,86,1,0,0,0,0,0,1313.165714,0,0,0,0,0,35.71464286,35.71464286,2,2,35.74285714,35.74285714,7.142857143,27.35,0,6,6,1,4,0,0,0,1,0,0,16.33892857
948,M,31,182,1,0,0,0,0,3,2574.7775,0,0,0,0,13012.38571,994.365,913.1789286,3,2,921.4285714,915.2142857,803.5714286,0,0,5,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
949,F,55,150,1,1,0,1,1,0,693.7617857,516.1596429,0,0,523.8107143,0,3112.797857,2980.3525,10,5,5846.526786,5578.716071,642.8571429,775.61,1721.345357,38,31,2,14,11,NULL,NULL,NULL,NULL,NULL,NULL
950,F,26,152,1,0,0,0,0,0,41.46035714,0,0,0,0,0,218.2932143,218.2932143,2,2,295.5089286,295.5089286,0,0,292.1160714,5,5,0,0,4,1,0,0,0.601428571,0,0
951,M,69,178,2,1,0,1,1,0,338.365,93895.68786,0,0,30.345,0,1038.485357,926.1214286,16,7,1262.954643,976.805,392.8571429,287.5385714,382.1785714,37,22,4,10,11,NULL,NULL,NULL,NULL,NULL,NULL
952,F,71,165,1,0,0,0,0,1,72.40428571,0,0,0,0,1447.709643,203.8225,148.1242857,5,4,223.3928571,219.4285714,142.8571429,0,7.142857143,7,5,1,0,1,1,1,0,1.189821429,4.285714286,0
953,,50,35,1,1,0,0,0,0,1507.695714,1508.553214,0,0,0,0,884.6303571,884.6303571,4,4,1387.6125,1387.6125,0,126.35,754.125,18,18,0,3,7,0,0,1,0,0,15.22214286
954,M,83,20,1,1,0,0,0,0,32.55928571,1460.8,0,0,0,0,538.4432143,512.8314286,4,3,890.5714286,890.5714286,285.7142857,0,583.9642857,12,12,1,0,9,NULL,NULL,NULL,NULL,NULL,NULL
955,F,19,62,1,0,0,0,0,0,3131.223929,0,0,0,0,0,250.0007143,250.0007143,2,2,246.5285714,246.5285714,0,0,129.6428571,6,6,0,0,3,1,0,1,13.05678571,0,5.702142857
956,M,52,139,2,0,0,1,0,0,3611.397857,0,0,0,0,0,1699.132857,1278.536429,13,10,1647.460357,1238.996071,71.42857143,118.7210714,624.2142857,27,20,1,4,11,0,0,1,0,0,19.95821429
957,F,92,19,1,2,0,1,0,0,125.8064286,5069.315714,0,664.3207143,0,0,1321.4,1320.551786,4,3,956.1364286,956.1364286,346.4285714,179.7078571,426.3928571,20,20,2,7,10,NULL,NULL,NULL,NULL,NULL,NULL
958,F,63,68,1,0,0,0,1,0,648.5142857,0,0,0,511.9364286,0,3315.455,3313.080714,9,5,1024.918571,918.0435714,214.2857143,384.1178571,419.5864286,30,22,2,12,10,NULL,NULL,NULL,NULL,NULL,NULL
959,F,34,27,1,0,0,0,0,0,186.0989286,0,0,0,0,0,0.000357143,0.000357143,1,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
960,M,15,53,1,0,0,0,0,0,515.3353571,0,0,0,0,0,0,0,0,0,8.714285714,8.714285714,7.142857143,0,0,3,3,1,0,0,0,0,1,0,0,9.821428571
961,F,8,154,1,0,0,0,0,0,251.3360714,0,0,0,0,0,125.0003571,125.0003571,2,2,128.9857143,128.9857143,0,0,0,3,3,0,0,0,0,1,1,0,12.85892857,10.56
962,F,56,151,1,0,0,0,0,0,1783.961429,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0
963,F,71,104,1,1,1,0,0,0,10607.82286,87931.59893,4991.413571,0,0,0,4725.37,4723.018571,5,3,480.3571429,480.3571429,0,0,438.6428571,7,7,0,0,6,0,1,0,0,0.893928571,0
964,M,52,61,1,0,0,1,0,0,2445.966429,0,0,345.0017857,0,0,2985.016429,2234.686786,19,17,3729.8375,2234.686786,142.8571429,423.25,914.5357143,35,20,1,6,10,0,1,0,0,3.751071429,0
965,M,62,169,4,0,0,1,1,0,319.0475,0,0,0,1.178571429,0,507.6067857,484.2892857,10,7,1174.131786,1167.957143,364.2857143,347.9214286,433.8571429,39,36,7,15,10,NULL,NULL,NULL,NULL,NULL,NULL
966,M,44,217,1,0,0,0,0,0,476.2132143,0,0,0,0,0,0,0,0,0,0.893928571,0.893928571,0,0,0,1,1,0,0,0,0,1,0,0,203.7907143,0
967,F,27,152,1,0,0,0,0,0,886.8014286,0,0,0,0,0,4622.691786,4622.691786,9,9,6446.189286,6446.189286,0,0,4300.975,15,15,0,0,13,NULL,NULL,NULL,NULL,NULL,NULL
968,M,35,116,1,0,0,1,0,0,158.0389286,0,0,0,0,0,410.7310714,410.7310714,2,2,292.1617857,292.1617857,53.57142857,183.0725,10.01785714,26,26,2,20,1,NULL,NULL,NULL,NULL,NULL,NULL
969,M,22,8,1,0,0,0,0,0,10820.70857,0,0,0,0,0,1520.266786,1520.266786,2,2,562.6771429,562.6771429,0,241.8557143,317.8928571,32,32,0,21,10,0,1,0,0,4.501071429,0
970,M,32,255,1,1,10,0,0,0,30.57642857,12347.84714,0,0,0,0,701.17,695.5732143,4,3,328.5714286,328.5714286,328.5714286,0,0,1,1,1,0,0,0,0,1,0,0,6.321428571
971,M,59,56,1,0,0,0,0,0,28.57142857,0,0,0,0,0,336.3071429,336.3071429,2,2,291.1917857,291.1917857,0,181.9471429,108.6017857,13,13,0,9,3,0,0,0,0,0,0
972,F,26,56,1,1,0,0,0,0,2780.945357,3422.092143,0,0,0,0,970.15,970.1460714,7,6,935.2321429,935.2321429,285.7142857,25.98214286,620.0357143,19,19,3,1,14,NULL,NULL,NULL,NULL,NULL,NULL
973,F,39,105,1,0,0,0,0,0,1633.828214,0,0,0,0,0,0.001071429,0.001071429,1,1,23.14285714,23.14285714,0,23.14285714,0,1,1,0,1,0,1,0,0,0.686428571,0,0
974,F,61,110,1,0,0,0,0,0,6298.261429,0,0,0,0,0,327.8932143,327.8932143,2,2,321.8928571,321.8928571,321.4285714,0,0,2,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
975,M,57,215,2,0,0,0,0,0,85.04535714,0,0,0,0,0,2837.635357,2837.635357,2,2,3270.409286,3270.409286,1428.571429,464.0521429,1375.714286,7,7,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL
976,F,58,175,1,1,3,0,0,0,16.88214286,1866.035714,9412.839286,0,0,0,517.4003571,500.5753571,3,2,236.5,236.5,0,0,236.5,4,4,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
977,M,46,59,1,0,0,0,0,0,2639.308571,0,0,0,0,0,71.42857143,71.42857143,1,1,76.10357143,76.10357143,75,1.067857143,0.035714286,4,4,2,1,1,1,0,0,1.429642857,0,0
978,M,35,44,1,1,3,0,0,0,139.8389286,37869.08536,0,0,0,0,3.270714286,0.716785714,3,2,5714.285714,5714.285714,0,0,0,2,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
979,M,35,156,1,1,0,0,0,0,18896.31286,1025.013571,0,0,0,0,359.9739286,359.9657143,5,4,291.8928571,291.8928571,289.2857143,0,0,17,17,8,0,0,0,0,0,0,0,0
980,F,51,88,1,0,0,0,0,0,97.62857143,0,0,0,0,0,307.1432143,307.1432143,3,3,414.4642857,414.4642857,7.142857143,19.64285714,383.8214286,10,10,1,1,6,0,1,0,0,7.678571429,0
981,M,34,59,1,0,0,0,0,0,2754.492857,0,0,0,0,0,0.000357143,0.000357143,1,1,14.28571429,14.28571429,14.28571429,0,0,1,1,1,0,0,0,0,0,0,0,0
982,F,86,88,1,0,0,0,0,0,1813.520714,0,0,0,0,0,0.009642857,0.009642857,1,1,1805.046429,1805.046429,1071.428571,30.26071429,569.1785714,18,18,1,3,11,0,1,0,0,6.785714286,0
983,M,56,80,1,1,2,0,0,0,462.2217857,1053.04,0,0,0,0,2351.194643,2351.156786,5,4,526.9389286,526.9389286,178.5714286,12.04607143,332.7142857,11,11,1,1,8,NULL,NULL,NULL,NULL,NULL,NULL
984,M,29,55,1,0,0,0,0,0,1049.024643,0,0,0,0,0,98717.675,98717.675,8,8,44782.18607,44782.18607,23571.42857,515.4360714,20428.21429,63,63,9,22,23,0,0,0,0,0,0
985,F,36,92,1,0,0,1,0,0,58.1,0,0,164.6753571,0,0,626.2435714,330.9789286,5,3,376.2435714,330.9789286,35.71428571,0,0,5,3,1,0,0,0,0,1,0,0,3.050357143
986,F,18,128,1,0,0,1,1,0,469.3117857,0,0,0,247.37,0,494.6142857,232.7514286,14,5,504.0071429,232.7514286,0,0,0,19,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
987,F,29,34,1,0,0,0,0,0,21.125,0,0,0,0,0,970.4392857,970.4392857,5,5,1647.15,1647.15,821.4285714,675.3642857,146.7142857,26,26,3,16,5,NULL,NULL,NULL,NULL,NULL,NULL
988,F,47,28,1,0,0,0,0,0,705.8725,0,0,0,0,0,410.7192857,410.7192857,2,2,387.7582143,387.7582143,178.5714286,46.86535714,157.1428571,7,7,1,2,3,0,0,0,0,0,0
989,M,55,181,3,0,0,0,0,0,778.1028571,0,0,0,0,0,692.0114286,692.0114286,3,3,982.2507143,982.2507143,253.5714286,636.5364286,85,37,37,6,27,3,0,0,0,0,0,0
990,F,23,153,1,1,0,0,0,0,181.4857143,22492.73821,0,0,0,0,3650.553929,3623.965714,5,3,3620.63,3615.271429,0,0,3071.428571,6,5,0,0,2,0,0,1,0,0,9.318214286
991,M,42,68,1,0,0,0,0,0,37.65892857,0,0,0,0,0,2136.074286,2136.074286,3,3,2172.299286,2172.299286,250,332.5492857,1584.678571,47,47,6,23,16,NULL,NULL,NULL,NULL,NULL,NULL
992,M,24,83,1,0,0,0,0,0,1795.121786,0,0,0,0,0,168.5725,168.5725,6,6,99.96428571,99.96428571,53.57142857,46.39285714,0,2,2,1,1,0,0,0,0,0,0,0
993,F,19,38,1,1,3,0,0,0,2.045,5401.167143,0,0,0,0,2443.729286,2437.029286,7,6,3551.010714,3551.010714,0,438.8032143,3108.814643,25,25,0,12,12,1,0,0,0.274642857,0,0
994,M,40,31,1,0,0,0,0,2,2314.613571,0,0,0,0,515.4564286,402.6103571,339.2864286,4,3,406.6928571,402.2642857,0,0,0,5,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
995,F,13,48,1,0,0,0,0,0,292.9007143,0,0,0,0,0,0.000357143,0.000357143,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
996,F,39,1,1,0,0,0,0,0,5689.675357,0,0,0,0,0,205.0007143,205.0007143,2,2,228.5892857,228.5892857,153.5714286,71.26785714,0,20,20,13,4,0,NULL,NULL,NULL,NULL,NULL,NULL
997,F,71,62,1,2,0,0,0,0,273.6860714,9222.918571,0,0,0,0,571.3096429,548.645,5,4,3099.310714,599.3107143,392.8571429,107.8464286,96.42857143,12,11,3,4,2,0,0,0,0,0,0
998,M,37,7,1,0,0,1,1,0,2435.475714,0,0,0,242.6239286,0,1604.7025,1158.760357,8,4,1721.364286,1559.132143,392.8571429,159.875,1162.667857,28,18,3,6,14,0,0,0,0,0,0
